HSHD_NUM,PURCHASE_,SPEND,DEPARTMENT,MONTH,YEAR
4711,2018-09-10,3.99,FOOD,9,2018
4711,2018-09-03,2.19,FOOD,9,2018
4711,2018-09-26,2.19,FOOD,9,2018
4711,2018-09-19,3.49,FOOD,9,2018
4711,2018-09-26,2.99,NON-FOOD,9,2018
4711,2018-09-10,.89,FOOD,9,2018
4711,2018-09-26,3.29,FOOD,9,2018
4711,2018-09-03,1.77,FOOD,9,2018
4711,2018-09-26,1.77,FOOD,9,2018
4711,2018-09-10,4.99,FOOD,9,2018
4711,2018-09-26,4.99,FOOD,9,2018
4711,2018-09-03,4.99,FOOD,9,2018
4711,2018-09-26,1.49,FOOD,9,2018
4711,2018-09-10,1.67,FOOD,9,2018
4711,2018-09-10,8.66,FOOD,9,2018
4711,2018-09-19,1,FOOD,9,2018
4711,2018-09-03,.6,FOOD,9,2018
4711,2018-09-26,2.99,NON-FOOD,9,2018
4711,2018-09-19,5.03,FOOD,9,2018
4711,2018-09-26,11.14,FOOD,9,2018
4711,2018-09-19,4.58,FOOD,9,2018
4711,2018-09-03,1.79,NON-FOOD,9,2018
4711,2018-09-03,2.5,FOOD,9,2018
4711,2018-09-26,3.69,NON-FOOD,9,2018
4711,2018-09-26,2.98,FOOD,9,2018
4711,2018-09-03,2.98,FOOD,9,2018
4711,2018-09-19,1.49,FOOD,9,2018
4711,2018-09-03,2.07,FOOD,9,2018
4711,2018-09-03,2.49,FOOD,9,2018
4711,2018-09-26,3.99,FOOD,9,2018
4711,2018-09-03,3.5,FOOD,9,2018
4711,2018-09-03,1.19,FOOD,9,2018
4711,2018-09-10,4.98,FOOD,9,2018
4711,2018-09-03,1.99,FOOD,9,2018
4711,2018-09-26,3,FOOD,9,2018
4711,2018-09-10,2,FOOD,9,2018
4711,2018-09-03,0,FOOD,9,2018
4711,2018-09-10,1.49,FOOD,9,2018
4711,2018-09-26,3.99,FOOD,9,2018
4711,2018-09-19,2.94,FOOD,9,2018
4711,2018-09-03,1,FOOD,9,2018
4711,2018-09-10,.99,FOOD,9,2018
4711,2018-09-03,4.07,FOOD,9,2018
4711,2018-09-26,2,FOOD,9,2018
4711,2018-09-10,1.25,FOOD,9,2018
4711,2018-09-26,1.99,FOOD,9,2018
4711,2018-09-03,4.38,FOOD,9,2018
4711,2018-09-10,4,FOOD,9,2018
4711,2018-09-03,4,FOOD,9,2018
4711,2018-10-23,2.49,FOOD,10,2018
4711,2018-10-25,5,FOOD,10,2018
4711,2018-10-03,2.5,FOOD,10,2018
4711,2018-10-08,1.67,FOOD,10,2018
4711,2018-10-03,1.99,FOOD,10,2018
4711,2018-10-08,1.99,FOOD,10,2018
4711,2018-10-23,1.29,FOOD,10,2018
4711,2018-10-03,1.79,FOOD,10,2018
4711,2018-10-08,2.99,FOOD,10,2018
4711,2018-10-23,2.99,FOOD,10,2018
4711,2018-10-08,2.99,FOOD,10,2018
4711,2018-10-03,2.99,FOOD,10,2018
4711,2018-10-08,3.99,FOOD,10,2018
4711,2018-10-16,1.88,FOOD,10,2018
4711,2018-10-03,1.99,FOOD,10,2018
4711,2018-10-16,3.99,FOOD,10,2018
4711,2018-10-23,3.99,FOOD,10,2018
4711,2018-10-08,5.5,FOOD,10,2018
4711,2018-10-23,5.91,FOOD,10,2018
4711,2018-10-23,2,FOOD,10,2018
4711,2018-10-03,2.59,FOOD,10,2018
4711,2018-10-08,5.18,FOOD,10,2018
4711,2018-10-23,2.59,FOOD,10,2018
4711,2018-10-23,2.19,FOOD,10,2018
4711,2018-10-08,2.19,FOOD,10,2018
4711,2018-10-08,4,FOOD,10,2018
4711,2018-10-08,1.88,FOOD,10,2018
4711,2018-10-08,5.75,FOOD,10,2018
4711,2018-10-08,1.77,FOOD,10,2018
4711,2018-10-23,5.41,FOOD,10,2018
4711,2018-10-08,7.18,FOOD,10,2018
4711,2018-10-16,1.88,FOOD,10,2018
4711,2018-10-23,4.99,FOOD,10,2018
4711,2018-10-08,4.99,FOOD,10,2018
4711,2018-10-16,4.99,FOOD,10,2018
4711,2018-10-16,1.88,FOOD,10,2018
4711,2018-10-08,2.99,FOOD,10,2018
4711,2018-10-08,6.99,FOOD,10,2018
4711,2018-10-16,7.99,FOOD,10,2018
4711,2018-10-08,2.99,FOOD,10,2018
4711,2018-10-03,1,FOOD,10,2018
4711,2018-10-08,2.5,FOOD,10,2018
4711,2018-10-23,10.65,FOOD,10,2018
4711,2018-10-23,1.49,NON-FOOD,10,2018
4711,2018-10-23,1,FOOD,10,2018
4711,2018-10-08,1,FOOD,10,2018
4711,2018-10-23,3,FOOD,10,2018
4711,2018-10-03,1.5,FOOD,10,2018
4711,2018-10-03,7.96,FOOD,10,2018
4711,2018-10-08,1.69,FOOD,10,2018
4711,2018-10-03,2.49,FOOD,10,2018
4711,2018-10-03,1.99,FOOD,10,2018
4711,2018-10-08,1.99,FOOD,10,2018
4711,2018-10-23,2,FOOD,10,2018
4711,2018-10-08,1.99,FOOD,10,2018
4711,2018-10-23,3.91,FOOD,10,2018
4711,2018-10-16,3.91,FOOD,10,2018
4711,2018-10-08,11.85,FOOD,10,2018
4711,2018-10-03,5,FOOD,10,2018
4711,2018-10-08,4.55,FOOD,10,2018
4711,2018-10-23,4,FOOD,10,2018
4711,2018-10-23,2,FOOD,10,2018
4711,2018-10-03,2.79,FOOD,10,2018
4711,2018-10-08,2.79,FOOD,10,2018
4711,2018-10-23,3.99,FOOD,10,2018
4711,2018-10-03,3.4,FOOD,10,2018
4711,2018-10-08,1,FOOD,10,2018
4711,2018-11-05,2.5,FOOD,11,2018
4711,2018-11-05,1.99,FOOD,11,2018
4711,2018-11-14,1.99,FOOD,11,2018
4711,2018-11-26,1.99,FOOD,11,2018
4711,2018-11-05,1.99,FOOD,11,2018
4711,2018-11-05,1.99,FOOD,11,2018
4711,2018-11-14,6.09,FOOD,11,2018
4711,2018-11-14,2.99,FOOD,11,2018
4711,2018-11-05,2.99,FOOD,11,2018
4711,2018-11-14,3.7,FOOD,11,2018
4711,2018-11-26,2.69,FOOD,11,2018
4711,2018-11-05,2,FOOD,11,2018
4711,2018-11-14,1.67,FOOD,11,2018
4711,2018-11-05,5.49,FOOD,11,2018
4711,2018-11-14,1.19,FOOD,11,2018
4711,2018-11-05,1.19,FOOD,11,2018
4711,2018-11-05,5.38,FOOD,11,2018
4711,2018-11-14,1.25,FOOD,11,2018
4711,2018-11-26,.5,FOOD,11,2018
4711,2018-11-05,2.49,FOOD,11,2018
4711,2018-11-14,3.98,FOOD,11,2018
4711,2018-11-05,1.69,FOOD,11,2018
4711,2018-11-26,4,FOOD,11,2018
4711,2018-11-05,2,FOOD,11,2018
4711,2018-11-05,1.19,NON-FOOD,11,2018
4711,2018-11-26,1.88,FOOD,11,2018
4711,2018-11-05,2.79,FOOD,11,2018
4711,2018-11-05,1.67,FOOD,11,2018
4711,2018-11-05,4.38,FOOD,11,2018
4711,2018-11-26,2,FOOD,11,2018
4711,2018-11-11,3.49,FOOD,11,2018
4711,2018-11-05,4.29,FOOD,11,2018
4711,2018-11-26,5.76,FOOD,11,2018
4711,2018-11-05,1.66,FOOD,11,2018
4711,2018-11-26,1.99,FOOD,11,2018
4711,2018-11-26,4.78,FOOD,11,2018
4711,2018-11-05,3.88,FOOD,11,2018
4711,2018-11-05,5.49,FOOD,11,2018
4711,2018-11-05,5,FOOD,11,2018
4711,2018-11-05,.99,FOOD,11,2018
4711,2018-11-05,6.71,FOOD,11,2018
4711,2018-11-26,6.99,FOOD,11,2018
4711,2018-11-05,6.99,FOOD,11,2018
4711,2018-11-26,2.5,FOOD,11,2018
4711,2018-11-05,1.49,PHARMA,11,2018
4711,2018-11-05,4.49,NON-FOOD,11,2018
4711,2018-11-14,1.79,FOOD,11,2018
4711,2018-11-14,3.58,FOOD,11,2018
4711,2018-11-05,2,FOOD,11,2018
4711,2018-11-26,2.5,FOOD,11,2018
4711,2018-12-23,2.49,FOOD,12,2018
4711,2018-12-26,1.77,FOOD,12,2018
4711,2018-12-05,2.69,FOOD,12,2018
4711,2018-12-31,1.99,FOOD,12,2018
4711,2018-12-05,1.79,FOOD,12,2018
4711,2018-12-26,2.69,FOOD,12,2018
4711,2018-12-05,2.99,FOOD,12,2018
4711,2018-12-26,2.19,FOOD,12,2018
4711,2018-12-05,1.79,FOOD,12,2018
4711,2018-12-26,1.79,FOOD,12,2018
4711,2018-12-05,3.99,FOOD,12,2018
4711,2018-12-26,3.99,FOOD,12,2018
4711,2018-12-05,5.16,FOOD,12,2018
4711,2018-12-26,5.18,FOOD,12,2018
4711,2018-12-05,2.19,FOOD,12,2018
4711,2018-12-26,2.19,FOOD,12,2018
4711,2018-12-26,10.99,NON-FOOD,12,2018
4711,2018-12-26,1.99,FOOD,12,2018
4711,2018-12-31,1.99,FOOD,12,2018
4711,2018-12-31,3.77,FOOD,12,2018
4711,2018-12-05,5.75,FOOD,12,2018
4711,2018-12-26,4.12,FOOD,12,2018
4711,2018-12-05,1.99,FOOD,12,2018
4711,2018-12-23,4.99,FOOD,12,2018
4711,2018-12-26,2.69,FOOD,12,2018
4711,2018-12-26,4.99,FOOD,12,2018
4711,2018-12-31,4.99,FOOD,12,2018
4711,2018-12-31,2.49,FOOD,12,2018
4711,2018-12-05,5.49,FOOD,12,2018
4711,2018-12-26,1.27,FOOD,12,2018
4711,2018-12-26,1.99,FOOD,12,2018
4711,2018-12-05,1.99,FOOD,12,2018
4711,2018-12-26,1.19,FOOD,12,2018
4711,2018-12-05,1.19,FOOD,12,2018
4711,2018-12-31,1.19,FOOD,12,2018
4711,2018-12-26,2.69,FOOD,12,2018
4711,2018-12-26,2.99,NON-FOOD,12,2018
4711,2018-12-26,3.08,FOOD,12,2018
4711,2018-12-31,7.99,FOOD,12,2018
4711,2018-12-31,4.76,FOOD,12,2018
4711,2018-12-05,4.61,FOOD,12,2018
4711,2018-12-26,4.26,FOOD,12,2018
4711,2018-12-05,2.49,FOOD,12,2018
4711,2018-12-26,1.59,FOOD,12,2018
4711,2018-12-26,1.77,FOOD,12,2018
4711,2018-12-05,3.69,NON-FOOD,12,2018
4711,2018-12-26,2.99,FOOD,12,2018
4711,2018-12-26,1.89,FOOD,12,2018
4711,2018-12-26,2.79,FOOD,12,2018
4711,2018-12-26,3.99,FOOD,12,2018
4711,2018-12-26,4.99,FOOD,12,2018
4711,2018-12-23,4.99,FOOD,12,2018
4711,2018-12-05,3.49,FOOD,12,2018
4711,2018-12-23,1.5,FOOD,12,2018
4711,2019-01-08,2.5,FOOD,1,2019
4711,2019-01-08,3.34,FOOD,1,2019
4711,2019-01-08,1.49,FOOD,1,2019
4711,2019-01-08,3.77,FOOD,1,2019
4711,2019-01-04,4.99,FOOD,1,2019
4711,2019-01-08,1.99,FOOD,1,2019
4711,2019-01-08,9.35,FOOD,1,2019
4711,2019-01-08,2,NON-FOOD,1,2019
4711,2019-01-08,2.5,FOOD,1,2019
4711,2019-01-04,2.99,FOOD,1,2019
4711,2019-01-04,5,FOOD,1,2019
4711,2019-01-08,5,FOOD,1,2019
4711,2019-01-08,2,FOOD,1,2019
4711,2019-01-04,2,FOOD,1,2019
4711,2019-01-04,1.29,FOOD,1,2019
4711,2019-01-04,2.99,FOOD,1,2019
4711,2019-01-08,1.99,FOOD,1,2019
4711,2019-01-08,2.88,FOOD,1,2019
4711,2019-01-08,2,FOOD,1,2019
4711,2019-01-04,2,FOOD,1,2019
4711,2019-01-04,2.99,FOOD,1,2019
4711,2019-02-14,4.49,FOOD,2,2019
4711,2019-02-05,1.88,FOOD,2,2019
4711,2019-02-14,1.99,FOOD,2,2019
4711,2019-02-20,1.79,FOOD,2,2019
4711,2019-02-26,1.79,FOOD,2,2019
4711,2019-02-14,7.66,FOOD,2,2019
4711,2019-02-26,2,FOOD,2,2019
4711,2019-02-26,7.22,FOOD,2,2019
4711,2019-02-14,3.49,FOOD,2,2019
4711,2019-02-26,6.32,FOOD,2,2019
4711,2019-02-14,1.34,FOOD,2,2019
4711,2019-02-20,3.34,FOOD,2,2019
4711,2019-02-26,3.34,FOOD,2,2019
4711,2019-02-20,4.58,FOOD,2,2019
4711,2019-02-20,2.19,FOOD,2,2019
4711,2019-02-14,10.99,NON-FOOD,2,2019
4711,2019-02-20,3.49,FOOD,2,2019
4711,2019-02-05,.83,FOOD,2,2019
4711,2019-02-14,.83,FOOD,2,2019
4711,2019-02-26,1.97,FOOD,2,2019
4711,2019-02-05,2.49,FOOD,2,2019
4711,2019-02-14,5,FOOD,2,2019
4711,2019-02-14,3.78,FOOD,2,2019
4711,2019-02-20,4.99,FOOD,2,2019
4711,2019-02-14,4.5,FOOD,2,2019
4711,2019-02-20,2.67,FOOD,2,2019
4711,2019-02-26,1.67,FOOD,2,2019
4711,2019-02-05,1.49,FOOD,2,2019
4711,2019-02-14,10,NON-FOOD,2,2019
4711,2019-02-26,1,FOOD,2,2019
4711,2019-02-26,10.23,FOOD,2,2019
4711,2019-02-05,10.05,FOOD,2,2019
4711,2019-02-20,2.19,FOOD,2,2019
4711,2019-02-20,2,FOOD,2,2019
4711,2019-02-14,2,FOOD,2,2019
4711,2019-02-20,1,FOOD,2,2019
4711,2019-02-20,1,FOOD,2,2019
4711,2019-02-20,2.99,FOOD,2,2019
4711,2019-02-20,3.99,FOOD,2,2019
4711,2019-02-05,3.99,FOOD,2,2019
4711,2019-02-14,2,FOOD,2,2019
4711,2019-02-26,1.99,FOOD,2,2019
4711,2019-02-26,4.47,FOOD,2,2019
4711,2019-02-14,2,FOOD,2,2019
4711,2019-02-05,2,FOOD,2,2019
4711,2019-02-05,3.99,FOOD,2,2019
4711,2019-02-20,4.99,FOOD,2,2019
4711,2019-02-26,3.54,FOOD,2,2019
4711,2019-02-26,3.18,FOOD,2,2019
4711,2019-02-26,0,FOOD,2,2019
4711,2019-02-05,2.53,FOOD,2,2019
4711,2019-02-26,1.98,FOOD,2,2019
4711,2019-02-20,2.49,FOOD,2,2019
4711,2019-02-26,2.97,FOOD,2,2019
4711,2019-02-14,2.19,FOOD,2,2019
4711,2019-02-20,4.49,FOOD,2,2019
4711,2019-02-26,4.49,FOOD,2,2019
4711,2019-02-20,2.49,FOOD,2,2019
4711,2019-02-26,1.99,FOOD,2,2019
4711,2019-02-05,2.79,FOOD,2,2019
4711,2019-02-14,5.98,NON-FOOD,2,2019
4711,2019-02-05,3.99,FOOD,2,2019
4711,2019-02-26,1.99,FOOD,2,2019
4711,2019-02-05,1.35,FOOD,2,2019
4711,2019-02-14,.86,FOOD,2,2019
4711,2019-02-05,2,FOOD,2,2019
4711,2019-02-05,2.29,NON-FOOD,2,2019
4711,2019-02-26,1.71,FOOD,2,2019
4711,2019-02-20,1,FOOD,2,2019
4711,2019-02-26,3.49,FOOD,2,2019
4711,2019-02-20,4.29,FOOD,2,2019
4711,2019-03-12,0,FOOD,3,2019
4711,2019-03-12,2,NON-FOOD,3,2019
4711,2019-03-12,2.69,FOOD,3,2019
4711,2019-03-20,1.99,FOOD,3,2019
4711,2019-03-26,1.79,FOOD,3,2019
4711,2019-03-20,2.86,FOOD,3,2019
4711,2019-03-12,2.5,FOOD,3,2019
4711,2019-03-20,2.19,FOOD,3,2019
4711,2019-03-31,.89,FOOD,3,2019
4711,2019-03-20,1.79,FOOD,3,2019
4711,2019-03-31,.99,FOOD,3,2019
4711,2019-03-12,1.98,FOOD,3,2019
4711,2019-03-12,.99,FOOD,3,2019
4711,2019-03-20,2.99,FOOD,3,2019
4711,2019-03-12,2.99,FOOD,3,2019
4711,2019-03-26,2.59,FOOD,3,2019
4711,2019-03-12,2.19,FOOD,3,2019
4711,2019-03-26,2.19,FOOD,3,2019
4711,2019-03-20,2.27,NON-FOOD,3,2019
4711,2019-03-12,1.79,FOOD,3,2019
4711,2019-03-26,1,FOOD,3,2019
4711,2019-03-12,2.5,FOOD,3,2019
4711,2019-03-26,6.51,FOOD,3,2019
4711,2019-03-12,2.5,FOOD,3,2019
4711,2019-03-26,14.97,FOOD,3,2019
4711,2019-03-26,5.49,FOOD,3,2019
4711,2019-03-20,7.8,FOOD,3,2019
4711,2019-03-31,4.99,FOOD,3,2019
4711,2019-03-12,8,FOOD,3,2019
4711,2019-03-26,1,FOOD,3,2019
4711,2019-03-26,1.37,FOOD,3,2019
4711,2019-03-12,1.25,FOOD,3,2019
4711,2019-03-31,2,FOOD,3,2019
4711,2019-03-12,4,FOOD,3,2019
4711,2019-03-12,20.98,FOOD,3,2019
4711,2019-03-20,2.98,FOOD,3,2019
4711,2019-03-31,4.38,FOOD,3,2019
4711,2019-03-26,3.06,FOOD,3,2019
4711,2019-03-31,2,FOOD,3,2019
4711,2019-03-31,2.88,FOOD,3,2019
4711,2019-03-26,8.34,FOOD,3,2019
4711,2019-03-26,3.99,FOOD,3,2019
4711,2019-03-12,.99,FOOD,3,2019
4711,2019-03-31,5.39,FOOD,3,2019
4711,2019-03-12,5.39,FOOD,3,2019
4711,2019-03-12,2.19,FOOD,3,2019
4711,2019-03-31,2.99,NON-FOOD,3,2019
4711,2019-03-26,5.03,FOOD,3,2019
4711,2019-03-26,2.49,FOOD,3,2019
4711,2019-03-31,5,FOOD,3,2019
4711,2019-03-20,4.49,FOOD,3,2019
4711,2019-03-12,3.19,FOOD,3,2019
4711,2019-03-31,2.79,FOOD,3,2019
4711,2019-03-12,3.19,FOOD,3,2019
4711,2019-03-12,1.86,FOOD,3,2019
4711,2019-03-31,.99,FOOD,3,2019
4711,2019-03-26,1,FOOD,3,2019
4711,2019-03-12,2.99,FOOD,3,2019
4711,2019-03-20,2.49,FOOD,3,2019
4711,2019-03-12,2.59,FOOD,3,2019
4711,2019-03-31,.89,FOOD,3,2019
4711,2019-04-09,1.99,FOOD,4,2019
4711,2019-04-09,1.89,FOOD,4,2019
4711,2019-04-09,7.01,FOOD,4,2019
4711,2019-04-09,1.99,FOOD,4,2019
4711,2019-04-16,5.75,FOOD,4,2019
4711,2019-04-09,3.19,FOOD,4,2019
4711,2019-04-16,2.99,FOOD,4,2019
4711,2019-04-09,2.59,FOOD,4,2019
4711,2019-04-09,1.88,FOOD,4,2019
4711,2019-04-05,1.88,FOOD,4,2019
4711,2019-04-09,8.99,NON-FOOD,4,2019
4711,2019-04-09,1.49,FOOD,4,2019
4711,2019-04-09,1.99,FOOD,4,2019
4711,2019-04-09,1.25,FOOD,4,2019
4711,2019-04-09,8.64,FOOD,4,2019
4711,2019-04-16,2.49,FOOD,4,2019
4711,2019-04-05,2.19,FOOD,4,2019
4711,2019-04-09,2,FOOD,4,2019
4711,2019-04-09,1,FOOD,4,2019
4711,2019-04-09,4.76,FOOD,4,2019
4711,2019-04-09,1,FOOD,4,2019
4711,2019-04-09,1.78,FOOD,4,2019
4711,2019-04-16,.59,FOOD,4,2019
4711,2019-04-12,3.99,NON-FOOD,4,2019
4711,2019-04-09,3.99,FOOD,4,2019
4711,2019-04-09,5.75,FOOD,4,2019
4711,2019-04-09,1.99,NON-FOOD,4,2019
4711,2019-04-09,1,FOOD,4,2019
4711,2019-04-09,2.49,FOOD,4,2019
4711,2019-04-09,2.48,FOOD,4,2019
4711,2019-04-09,4.79,FOOD,4,2019
4711,2019-04-16,1.88,FOOD,4,2019
4711,2019-04-09,.79,FOOD,4,2019
4711,2019-04-09,2.29,FOOD,4,2019
4711,2019-04-09,1.25,FOOD,4,2019
4711,2019-04-29,20,NON-FOOD,4,2019
4711,2019-04-09,1.69,FOOD,4,2019
4711,2019-04-16,4.99,NON-FOOD,4,2019
4711,2019-04-09,3.49,FOOD,4,2019
4711,2019-04-16,1.69,FOOD,4,2019
4711,2019-04-16,6.65,FOOD,4,2019
4711,2019-04-16,.99,FOOD,4,2019
4711,2019-04-16,1,FOOD,4,2019
4711,2019-04-16,.99,FOOD,4,2019
4711,2019-04-05,3.58,FOOD,4,2019
4711,2019-05-01,1.99,FOOD,5,2019
4711,2019-05-10,2.49,FOOD,5,2019
4711,2019-05-01,1.79,FOOD,5,2019
4711,2019-05-10,4.93,FOOD,5,2019
4711,2019-05-01,3.64,FOOD,5,2019
4711,2019-05-01,1,FOOD,5,2019
4711,2019-05-01,2.99,FOOD,5,2019
4711,2019-05-10,1.69,NON-FOOD,5,2019
4711,2019-05-10,2.27,NON-FOOD,5,2019
4711,2019-05-01,1.99,FOOD,5,2019
4711,2019-05-01,4.5,FOOD,5,2019
4711,2019-05-10,6.66,FOOD,5,2019
4711,2019-05-10,1.47,FOOD,5,2019
4711,2019-05-27,10,NON-FOOD,5,2019
4711,2019-05-01,.88,FOOD,5,2019
4711,2019-05-10,1.99,FOOD,5,2019
4711,2019-05-01,3.98,FOOD,5,2019
4711,2019-05-10,2.19,FOOD,5,2019
4711,2019-05-10,5.1,FOOD,5,2019
4711,2019-05-01,1,FOOD,5,2019
4711,2019-05-10,3.99,FOOD,5,2019
4711,2019-05-10,3.69,NON-FOOD,5,2019
4711,2019-05-10,5.39,FOOD,5,2019
4711,2019-05-01,1.34,FOOD,5,2019
4711,2019-05-27,3.59,NON-FOOD,5,2019
4711,2019-05-01,5,FOOD,5,2019
4711,2019-05-10,8.39,NON-FOOD,5,2019
4711,2019-05-10,1.99,FOOD,5,2019
4711,2019-05-10,2.99,NON-FOOD,5,2019
4711,2019-05-01,1.99,FOOD,5,2019
4711,2019-05-01,2.49,FOOD,5,2019
4711,2019-05-10,1.69,NON-FOOD,5,2019
4711,2019-05-10,2.98,FOOD,5,2019
4711,2019-05-10,2.5,FOOD,5,2019
4711,2019-05-10,1.69,NON-FOOD,5,2019
4711,2019-05-01,6.38,FOOD,5,2019
4711,2019-05-10,2.5,FOOD,5,2019
4711,2019-05-10,4.99,NON-FOOD,5,2019
4711,2019-05-01,5,FOOD,5,2019
4711,2019-05-10,5,FOOD,5,2019
4711,2019-05-01,1,FOOD,5,2019
4711,2019-06-22,2.49,FOOD,6,2019
4711,2019-06-27,1.79,FOOD,6,2019
4711,2019-06-18,1,FOOD,6,2019
4711,2019-06-22,1.99,FOOD,6,2019
4711,2019-06-18,1,FOOD,6,2019
4711,2019-06-18,2.19,FOOD,6,2019
4711,2019-06-18,1,FOOD,6,2019
4711,2019-06-27,2.77,FOOD,6,2019
4711,2019-06-18,5.18,FOOD,6,2019
4711,2019-06-27,2.59,FOOD,6,2019
4711,2019-06-22,4.38,FOOD,6,2019
4711,2019-06-18,9.49,NON-FOOD,6,2019
4711,2019-06-18,2.5,FOOD,6,2019
4711,2019-06-18,1.79,FOOD,6,2019
4711,2019-06-27,1.78,FOOD,6,2019
4711,2019-06-18,2.69,FOOD,6,2019
4711,2019-06-18,2.5,FOOD,6,2019
4711,2019-06-18,1.35,FOOD,6,2019
4711,2019-06-18,2.69,FOOD,6,2019
4711,2019-06-27,9.95,FOOD,6,2019
4711,2019-06-18,1.99,FOOD,6,2019
4711,2019-06-18,2,FOOD,6,2019
4711,2019-06-27,1.78,FOOD,6,2019
4711,2019-06-18,2,FOOD,6,2019
4711,2019-06-22,5.84,FOOD,6,2019
4711,2019-06-18,14.97,FOOD,6,2019
4711,2019-06-18,3.99,NON-FOOD,6,2019
4711,2019-06-22,1,NON-FOOD,6,2019
4711,2019-06-23,2.99,NON-FOOD,6,2019
4711,2019-06-18,3.99,FOOD,6,2019
4711,2019-06-18,2.79,FOOD,6,2019
4711,2019-06-18,1.99,FOOD,6,2019
4711,2019-06-10,2,FOOD,6,2019
4711,2019-06-18,2.69,FOOD,6,2019
4711,2019-06-27,1.67,FOOD,6,2019
4711,2019-06-27,1.5,FOOD,6,2019
4711,2019-06-23,8.99,FOOD,6,2019
4711,2019-06-27,2.34,FOOD,6,2019
4711,2019-06-22,4.4,FOOD,6,2019
4711,2019-06-27,1.5,FOOD,6,2019
4711,2019-06-18,1.99,NON-FOOD,6,2019
4711,2019-06-22,2.49,FOOD,6,2019
4711,2019-06-22,3.98,FOOD,6,2019
4711,2019-06-22,3.54,NON-FOOD,6,2019
4711,2019-06-18,1,FOOD,6,2019
4711,2019-06-18,.79,NON-FOOD,6,2019
4711,2019-06-18,1.99,NON-FOOD,6,2019
4711,2019-06-30,1.69,FOOD,6,2019
4711,2019-06-23,4.99,FOOD,6,2019
4711,2019-06-18,1,FOOD,6,2019
4711,2019-06-18,2.27,NON-FOOD,6,2019
4711,2019-06-18,1.79,FOOD,6,2019
4711,2019-06-22,1.49,FOOD,6,2019
4711,2019-06-18,3.58,FOOD,6,2019
4711,2019-06-22,2.98,FOOD,6,2019
4711,2019-06-22,2.49,FOOD,6,2019
4711,2019-07-29,1.99,FOOD,7,2019
4711,2019-07-24,1.99,FOOD,7,2019
4711,2019-07-09,1.99,FOOD,7,2019
4711,2019-07-09,1.79,FOOD,7,2019
4711,2019-07-09,3.39,FOOD,7,2019
4711,2019-07-02,5.13,FOOD,7,2019
4711,2019-07-02,2.19,FOOD,7,2019
4711,2019-07-02,3.33,FOOD,7,2019
4711,2019-07-09,1,FOOD,7,2019
4711,2019-07-09,3.19,FOOD,7,2019
4711,2019-07-29,2.98,FOOD,7,2019
4711,2019-07-29,8.18,FOOD,7,2019
4711,2019-07-17,6.99,FOOD,7,2019
4711,2019-07-24,7.41,FOOD,7,2019
4711,2019-07-02,1.79,FOOD,7,2019
4711,2019-07-29,4.38,FOOD,7,2019
4711,2019-07-29,1,FOOD,7,2019
4711,2019-07-09,2.69,FOOD,7,2019
4711,2019-07-29,5.18,FOOD,7,2019
4711,2019-07-09,2.59,FOOD,7,2019
4711,2019-07-29,2.29,FOOD,7,2019
4711,2019-07-19,9.99,NON-FOOD,7,2019
4711,2019-07-09,3.49,FOOD,7,2019
4711,2019-07-09,1.99,FOOD,7,2019
4711,2019-07-09,1.79,FOOD,7,2019
4711,2019-07-29,1.99,FOOD,7,2019
4711,2019-07-29,4.39,FOOD,7,2019
4711,2019-07-09,4.39,FOOD,7,2019
4711,2019-07-29,4.99,FOOD,7,2019
4711,2019-07-09,1.54,FOOD,7,2019
4711,2019-07-29,4.75,FOOD,7,2019
4711,2019-07-09,3.49,FOOD,7,2019
4711,2019-07-24,2.69,FOOD,7,2019
4711,2019-07-29,2,FOOD,7,2019
4711,2019-07-02,1.99,FOOD,7,2019
4711,2019-07-02,3.34,FOOD,7,2019
4711,2019-07-29,1.25,FOOD,7,2019
4711,2019-07-02,1.25,FOOD,7,2019
4711,2019-07-29,8.88,FOOD,7,2019
4711,2019-07-09,17.91,FOOD,7,2019
4711,2019-07-17,1.49,FOOD,7,2019
4711,2019-07-09,2.19,FOOD,7,2019
4711,2019-07-09,4,FOOD,7,2019
4711,2019-07-09,1,FOOD,7,2019
4711,2019-07-29,2,FOOD,7,2019
4711,2019-07-09,1.25,FOOD,7,2019
4711,2019-07-02,1.49,FOOD,7,2019
4711,2019-07-09,2,FOOD,7,2019
4711,2019-07-29,7.69,FOOD,7,2019
4711,2019-07-02,3.56,FOOD,7,2019
4711,2019-07-09,1,FOOD,7,2019
4711,2019-07-24,2,FOOD,7,2019
4711,2019-07-19,2.99,NON-FOOD,7,2019
4711,2019-07-29,3.99,NON-FOOD,7,2019
4711,2019-07-24,2.99,FOOD,7,2019
4711,2019-07-29,1.99,FOOD,7,2019
4711,2019-07-02,1,FOOD,7,2019
4711,2019-07-29,1.69,NON-FOOD,7,2019
4711,2019-07-02,1.78,FOOD,7,2019
4711,2019-07-09,3,FOOD,7,2019
4711,2019-07-17,1.99,FOOD,7,2019
4711,2019-07-29,2.89,FOOD,7,2019
4711,2019-07-02,1.79,FOOD,7,2019
4711,2019-07-29,.53,FOOD,7,2019
4711,2019-07-02,2.99,FOOD,7,2019
4711,2019-07-29,2.29,FOOD,7,2019
4711,2019-07-09,3.49,FOOD,7,2019
4711,2019-07-29,2.49,FOOD,7,2019
4711,2019-07-29,1.01,FOOD,7,2019
